time,open,high,low,close,tick_volume
2026-03-25 00:00:00,1.16134,1.16303,1.16121,1.16231,3786
2026-03-25 01:00:00,1.1623,1.1623999999999999,1.16117,1.16117,3013
2026-03-25 02:00:00,1.1611799999999999,1.16128,1.16009,1.16039,2100
2026-03-25 03:00:00,1.16039,1.16054,1.16005,1.16036,1371
2026-03-25 04:00:00,1.16033,1.16038,1.1597,1.15976,1318
2026-03-25 05:00:00,1.15976,1.1598,1.15887,1.15919,1607
2026-03-25 06:00:00,1.15919,1.15994,1.15867,1.1596,1907
2026-03-25 07:00:00,1.15958,1.1605,1.1588,1.15974,3221
2026-03-25 08:00:00,1.15973,1.16162,1.15902,1.16025,5391
2026-03-25 09:00:00,1.16024,1.16089,1.15909,1.1598600000000001,3473
2026-03-25 10:00:00,1.1598600000000001,1.16051,1.15955,1.16037,2821
2026-03-25 11:00:00,1.16039,1.16111,1.15938,1.16051,3523
2026-03-25 12:00:00,1.16053,1.16131,1.15861,1.1591,5737
2026-03-25 13:00:00,1.15912,1.15984,1.15713,1.15725,5380
2026-03-25 14:00:00,1.15726,1.1587399999999999,1.15661,1.15854,5509
2026-03-25 15:00:00,1.15856,1.15888,1.15625,1.15695,5113
2026-03-25 16:00:00,1.15695,1.15762,1.15549,1.15673,4689
2026-03-25 17:00:00,1.15671,1.15834,1.15643,1.1578,3537
2026-03-25 18:00:00,1.15782,1.15807,1.15604,1.15659,2713
2026-03-25 19:00:00,1.1565699999999999,1.15662,1.15587,1.15629,2295
2026-03-25 20:00:00,1.1562999999999999,1.15632,1.15556,1.15579,971
2026-03-25 21:00:00,1.15579,1.15604,1.15562,1.15603,457
2026-03-25 22:00:00,1.15601,1.15623,1.15552,1.15599,637
2026-03-25 23:00:00,1.15601,1.15618,1.15585,1.15612,787
2026-03-26 00:00:00,1.15612,1.15644,1.15536,1.15577,1661
2026-03-26 01:00:00,1.15576,1.15666,1.15576,1.15641,1641
2026-03-26 02:00:00,1.15641,1.15655,1.15544,1.15586,1329
2026-03-26 03:00:00,1.15585,1.1569099999999999,1.15574,1.15684,1197
2026-03-26 04:00:00,1.15682,1.15719,1.15669,1.15688,829
2026-03-26 05:00:00,1.15692,1.15695,1.15573,1.15576,1508
2026-03-26 06:00:00,1.15574,1.15666,1.15514,1.1566,2042
2026-03-26 07:00:00,1.15661,1.15663,1.15502,1.15531,2751
2026-03-26 08:00:00,1.1553200000000001,1.15609,1.1547,1.15594,2905
2026-03-26 09:00:00,1.15594,1.15645,1.15522,1.15592,2978
2026-03-26 10:00:00,1.15594,1.15647,1.15542,1.1556899999999999,2544
2026-03-26 11:00:00,1.15571,1.15583,1.1522999999999999,1.15239,2396
2026-03-26 12:00:00,1.15242,1.15351,1.15221,1.15346,3358
2026-03-26 13:00:00,1.15349,1.15522,1.15343,1.15418,4661
2026-03-26 14:00:00,1.1542,1.15546,1.15366,1.15469,6090
2026-03-26 15:00:00,1.15472,1.15512,1.15309,1.15409,4802
2026-03-26 16:00:00,1.15409,1.1543,1.15307,1.15353,3216
2026-03-26 17:00:00,1.15353,1.15373,1.15251,1.15256,2559
2026-03-26 18:00:00,1.1525400000000001,1.15336,1.15246,1.15335,1852
2026-03-26 19:00:00,1.15335,1.15341,1.15212,1.15215,1831
2026-03-26 20:00:00,1.15214,1.15586,1.15192,1.15263,7406
2026-03-26 21:00:00,1.15263,1.15337,1.15252,1.15307,699
2026-03-26 22:00:00,1.15326,1.154,1.15314,1.15381,973
2026-03-26 23:00:00,1.1538,1.15396,1.15335,1.1534200000000001,763
2026-03-27 00:00:00,1.1534200000000001,1.15378,1.1524,1.15301,2346
2026-03-27 01:00:00,1.15302,1.15405,1.15293,1.15394,1795
2026-03-27 02:00:00,1.15396,1.15423,1.15359,1.1538,1231
2026-03-27 03:00:00,1.15381,1.15398,1.15337,1.15389,1080
2026-03-27 04:00:00,1.15388,1.15434,1.15366,1.15423,907
2026-03-27 05:00:00,1.15423,1.15459,1.1537,1.15407,1493
2026-03-27 06:00:00,1.15406,1.15436,1.15337,1.15343,1529
2026-03-27 07:00:00,1.15343,1.15347,1.15164,1.15186,2194
2026-03-27 08:00:00,1.15183,1.15248,1.15152,1.15202,2958
2026-03-27 09:00:00,1.152,1.15258,1.1514199999999999,1.15189,2476
2026-03-27 10:00:00,1.15189,1.15257,1.15097,1.15107,2337
2026-03-27 11:00:00,1.15109,1.15136,1.15042,1.15074,2172
2026-03-27 12:00:00,1.15072,1.15175,1.15016,1.15146,2865
2026-03-27 13:00:00,1.15149,1.15327,1.15136,1.15239,3909
2026-03-27 14:00:00,1.15237,1.15353,1.15229,1.15285,4061
2026-03-27 15:00:00,1.15283,1.15473,1.15177,1.15191,5572
2026-03-27 16:00:00,1.15191,1.15268,1.15143,1.15185,4005
2026-03-27 17:00:00,1.15184,1.15288,1.15058,1.15121,3153
2026-03-27 18:00:00,1.15121,1.15195,1.15067,1.1513200000000001,2351
2026-03-27 19:00:00,1.15135,1.15175,1.15095,1.15167,1675
2026-03-27 20:00:00,1.15167,1.15206,1.15077,1.1508099999999999,2065
2026-03-29 21:00:00,1.15013,1.15017,1.14989,1.15001,202
2026-03-29 22:00:00,1.14998,1.15022,1.14875,1.14883,2250
2026-03-29 23:00:00,1.14883,1.14941,1.14869,1.14913,1851
2026-03-30 00:00:00,1.1491500000000001,1.15123,1.14892,1.15065,3210
2026-03-30 01:00:00,1.15065,1.15105,1.15026,1.15046,1974
2026-03-30 02:00:00,1.15045,1.15149,1.15012,1.15109,1629
2026-03-30 03:00:00,1.15109,1.15182,1.15097,1.15152,1377
2026-03-30 04:00:00,1.15154,1.15207,1.1513,1.1513,941
2026-03-30 05:00:00,1.15131,1.15178,1.15092,1.15153,1356
2026-03-30 06:00:00,1.15154,1.15197,1.15111,1.15123,2092
2026-03-30 07:00:00,1.15121,1.15124,1.14935,1.14977,2537
2026-03-30 08:00:00,1.14975,1.14985,1.14903,1.14957,2460
2026-03-30 09:00:00,1.14959,1.1498,1.14835,1.1494,2276
2026-03-30 10:00:00,1.1494,1.1497,1.14876,1.1489099999999999,1961
2026-03-30 11:00:00,1.1489099999999999,1.14999,1.14834,1.14844,3841
2026-03-30 12:00:00,1.14846,1.14885,1.14725,1.14822,3394
2026-03-30 13:00:00,1.14824,1.14876,1.14618,1.1464,3876
2026-03-30 14:00:00,1.14638,1.14699,1.14545,1.14645,4165
2026-03-30 15:00:00,1.14648,1.14657,1.14429,1.14535,3726
2026-03-30 16:00:00,1.14533,1.14606,1.14468,1.14596,2471
2026-03-30 17:00:00,1.14596,1.1464699999999999,1.14553,1.14571,2241
2026-03-30 18:00:00,1.14569,1.1466,1.14563,1.14607,1861
2026-03-30 19:00:00,1.14606,1.14619,1.14534,1.14594,1704
2026-03-30 20:00:00,1.14592,1.14623,1.14568,1.14609,951
2026-03-30 21:00:00,1.14608,1.14616,1.14544,1.14596,718
2026-03-30 22:00:00,1.14611,1.14654,1.1459,1.14593,670
2026-03-30 23:00:00,1.14592,1.14592,1.1452,1.14563,1062
2026-03-31 00:00:00,1.14566,1.14758,1.14468,1.1474199999999999,3507
2026-03-31 01:00:00,1.14741,1.14904,1.14728,1.14757,2946
2026-03-31 02:00:00,1.14758,1.1479300000000001,1.14729,1.14755,1669
2026-03-31 03:00:00,1.14754,1.14761,1.14661,1.14692,1208
2026-03-31 04:00:00,1.14693,1.14725,1.14684,1.14687,971
2026-03-31 05:00:00,1.14689,1.14713,1.14619,1.14643,1563
2026-03-31 06:00:00,1.14642,1.14739,1.14602,1.14717,2330
2026-03-31 07:00:00,1.14715,1.14739,1.14625,1.14719,2579
2026-03-31 08:00:00,1.1472,1.14754,1.1463700000000001,1.14669,2494
2026-03-31 09:00:00,1.14668,1.14728,1.14615,1.14676,2193
2026-03-31 10:00:00,1.14678,1.14696,1.1457600000000001,1.1458599999999999,1798
2026-03-31 11:00:00,1.14588,1.14907,1.1457,1.14907,4643
2026-03-31 12:00:00,1.14909,1.15095,1.14868,1.15025,5138
2026-03-31 13:00:00,1.15026,1.15322,1.15,1.15322,3931
2026-03-31 14:00:00,1.15321,1.15402,1.1510799999999999,1.15198,7001
2026-03-31 15:00:00,1.152,1.1532499999999999,1.15114,1.1516899999999999,5982
2026-03-31 16:00:00,1.1517,1.15597,1.15137,1.15402,9099
2026-03-31 17:00:00,1.15405,1.15563,1.1538599999999999,1.15396,7463
2026-03-31 18:00:00,1.15398,1.15503,1.15381,1.15443,3604
2026-03-31 19:00:00,1.15441,1.15594,1.1538599999999999,1.15584,2545
2026-03-31 20:00:00,1.15587,1.15631,1.15511,1.15521,1503
2026-03-31 21:00:00,1.15519,1.15545,1.15501,1.15545,414
2026-03-31 22:00:00,1.15554,1.15594,1.15521,1.15582,966
2026-03-31 23:00:00,1.15582,1.15743,1.15567,1.15736,1206
2026-04-01 00:00:00,1.15735,1.15784,1.1569,1.1574,2005
2026-04-01 01:00:00,1.1574,1.15755,1.15546,1.15612,2915
2026-04-01 02:00:00,1.15613,1.15708,1.15602,1.15683,1437
2026-04-01 03:00:00,1.1568100000000001,1.15682,1.15587,1.15605,1213
2026-04-01 04:00:00,1.15604,1.15661,1.15591,1.15649,962
2026-04-01 05:00:00,1.15651,1.1576,1.15644,1.15676,1696
2026-04-01 06:00:00,1.15676,1.15799,1.15618,1.1578,1107
